,age_true,age_pred,race_true,race_pred,gender_true,gender_pred
992,1,13,3,4,1,1
993,35,33,2,2,0,0
994,35,43,2,2,0,0
995,8,-4,0,0,1,1
996,25,25,0,0,1,1
997,54,26,0,1,0,1
998,16,20,4,0,0,1
999,24,21,2,2,1,1
1000,4,1,2,2,0,1
1001,65,81,2,0,0,0
1002,57,62,0,0,1,0
1003,96,102,0,0,1,1
1004,44,41,3,0,0,0
1005,29,27,0,0,1,1
1006,21,16,4,3,0,1
1007,26,25,4,2,1,1
1008,2,-4,0,0,0,0
1009,1,-6,0,4,1,0
1010,27,39,0,0,0,0
1011,27,48,0,0,1,1
1012,22,32,3,3,1,1
1013,32,22,2,2,0,0
1014,36,63,1,1,0,0
1015,30,23,3,3,1,1
1016,69,50,0,0,1,1
1017,54,56,3,3,0,0
1018,40,36,0,0,0,0
1019,35,34,0,0,0,0
1020,28,26,0,0,0,0
1021,15,23,1,4,1,1
1022,76,33,0,0,1,1
1023,92,71,0,0,1,1
1024,30,29,2,2,0,1
1025,27,19,3,3,1,1
1026,27,24,4,3,0,0
1027,56,49,1,1,0,0
1028,41,73,1,1,0,0
1029,35,34,2,2,0,0
1030,47,48,3,3,0,0
1031,26,32,0,0,0,1
1032,46,42,3,0,1,1
1033,47,39,0,0,0,0
1034,86,81,2,2,0,1
1035,35,40,1,1,0,0
1036,58,46,0,0,0,0
1037,54,47,0,0,0,0
1038,51,46,0,3,0,1
1039,40,31,3,3,0,0
1040,50,46,1,1,0,0
1041,29,26,2,2,1,1
1042,55,70,0,0,0,0
1043,36,34,1,0,1,1
1044,28,35,0,0,0,0
1045,30,33,0,0,0,0
1046,37,43,0,0,0,0
1047,30,22,0,0,1,1
1048,37,34,1,1,0,0
1049,25,24,3,3,0,0
1050,10,6,2,3,1,1
1051,26,28,3,3,0,0
1052,2,7,2,2,0,0
1053,1,-6,2,2,1,1
1054,54,33,3,3,0,0
1055,27,14,2,2,1,1
1056,32,27,3,3,1,1
1057,43,60,0,0,1,1
1058,26,36,1,1,0,0
1059,19,35,1,1,0,0
1060,53,66,0,0,1,0
1061,28,25,0,0,0,0
1062,16,9,0,0,1,1
1063,5,3,0,0,0,0
1064,27,20,2,2,1,1
1065,35,39,0,0,1,1
1066,22,26,0,0,1,1
1067,58,49,1,0,0,0
1068,45,38,0,0,0,0
1069,1,5,3,3,1,1
1070,37,24,0,0,1,1
1071,20,32,1,1,0,0
1072,43,31,0,0,1,1
1073,8,0,0,0,1,1
1074,28,32,3,3,0,0
1075,58,69,0,0,0,0
1076,30,41,3,3,0,0
1077,4,13,0,0,1,1
1078,25,38,0,3,0,0
1079,37,38,2,2,0,0
1080,39,25,3,3,1,1
1081,32,19,0,3,0,0
1082,92,72,2,0,1,1
1083,16,10,0,0,1,1
1084,4,9,2,2,1,1
1085,14,12,0,0,0,0
1086,26,24,4,3,0,0
1087,8,-1,2,2,0,0
1088,43,62,0,0,0,0
1089,7,14,3,0,1,1
1090,29,24,2,2,0,0
1091,26,25,1,1,1,0
1092,32,28,2,2,1,1
1093,30,32,0,0,1,1
1094,10,19,0,0,1,1
1095,40,41,1,0,0,0
1096,37,42,0,0,0,0
1097,76,67,2,2,1,0
1098,15,25,0,0,0,0
1099,58,51,0,0,0,0
1100,85,93,0,0,1,1
1101,1,-15,2,2,1,0
1102,42,47,3,3,0,0
1103,7,18,2,2,1,1
1104,28,36,0,3,0,1
1105,35,24,1,1,1,1
1106,40,24,1,3,1,1
1107,30,19,2,2,0,1
1108,45,28,0,4,1,1
1109,15,26,1,1,1,1
1110,16,26,0,0,0,0
1111,10,11,3,3,0,0
1112,37,26,1,1,1,1
1113,9,25,0,3,0,0
1114,7,7,1,1,0,0
1115,26,35,1,1,0,0
1116,35,24,1,1,1,0
1117,26,38,0,0,0,0
1118,26,24,3,4,1,1
1119,5,1,1,1,1,1
1120,21,19,2,2,1,1
1121,23,24,3,3,1,1
1122,49,29,2,2,0,1
1123,2,-3,0,0,1,1
1124,54,68,0,0,0,0
1125,62,51,0,0,0,0
1126,40,51,0,0,0,0
1127,37,35,0,0,0,0
1128,60,45,0,0,1,1
1129,40,39,3,0,0,0
1130,45,36,3,3,0,0
1131,54,47,0,0,1,1
1132,47,30,0,0,0,0
1133,34,37,0,3,0,0
1134,13,15,0,0,0,0
1135,34,44,3,3,0,0
1136,30,36,2,0,1,1
1137,26,27,4,0,0,0
1138,32,24,1,1,1,1
1139,28,35,1,1,0,0
1140,35,37,1,2,1,1
1141,28,39,0,0,0,0
1142,24,19,4,4,1,1
1143,35,28,4,0,1,1
1144,1,-2,2,2,0,0
1145,26,28,1,1,1,1
1146,1,-15,2,2,0,0
1147,25,25,2,2,1,1
1148,85,97,2,2,1,1
1149,28,31,2,2,1,1
1150,30,30,4,0,0,0
1151,28,34,2,2,1,1
1152,28,31,1,1,0,0
1153,9,30,0,0,1,1
1154,26,23,0,0,1,1
1155,37,33,3,0,0,0
1156,75,79,1,3,0,0
1157,26,22,1,0,1,1
1158,26,23,3,3,1,1
1159,1,-8,3,3,0,0
1160,13,6,0,0,1,1
1161,40,28,0,0,0,0
1162,24,26,3,0,1,1
1163,36,35,0,0,0,0
1164,7,18,3,0,1,1
1165,1,24,4,0,0,0
1166,31,48,0,0,0,0
1167,36,24,1,1,1,1
1168,9,23,0,0,0,1
1169,20,21,4,3,1,1
1170,34,39,1,1,1,0
1171,58,33,0,1,0,0
1172,28,39,1,3,1,0
1173,25,17,1,1,1,1
1174,26,45,2,0,0,0
1175,48,56,3,3,0,0
1176,54,49,3,3,0,0
1177,31,38,0,0,0,0
1178,24,10,1,2,1,1
1179,70,72,0,0,0,0
1180,1,0,4,2,1,1
1181,65,49,0,0,1,1
1182,45,45,1,1,0,0
1183,47,52,1,1,0,0
1184,38,30,3,1,0,0
1185,23,22,4,0,1,1
1186,39,48,3,3,0,0
1187,48,60,4,0,0,0
1188,26,30,1,1,1,1
1189,35,32,3,1,0,0
1190,8,26,0,0,0,1
1191,24,43,0,0,0,0
1192,32,19,1,1,1,1
1193,22,18,2,2,1,1
1194,29,47,1,1,0,0
1195,31,30,1,1,1,1
1196,21,18,2,0,1,1
1197,35,40,0,0,0,0
1198,1,3,2,2,1,1
1199,23,25,2,2,1,1
1200,31,25,0,0,0,0
1201,65,51,0,0,0,0
1202,39,43,1,1,0,0
1203,5,24,2,2,0,0
1204,53,44,2,2,0,1
1205,38,38,1,1,0,0
1206,26,21,0,0,1,1
1207,26,36,1,1,1,1
1208,26,27,3,3,1,1
1209,27,25,0,0,0,0
1210,4,-5,3,3,0,1
1211,16,15,4,3,1,1
1212,61,43,1,1,0,0
1213,60,51,0,2,1,1
1214,43,49,0,0,0,0
1215,1,-5,2,3,1,1
1216,61,42,0,0,0,0
1217,2,-8,4,0,0,0
1218,28,36,0,0,0,0
1219,21,29,3,3,0,0
1220,26,32,3,3,1,1
1221,26,28,0,0,0,0
1222,21,25,3,3,1,1
1223,38,19,1,1,1,1
1224,33,25,3,4,0,0
1225,21,29,3,3,0,0
1226,40,43,3,0,0,0
1227,55,23,3,3,1,1
1228,26,22,3,0,1,1
1229,13,17,0,3,0,0
1230,24,26,0,0,0,0
1231,32,30,4,4,1,0
1232,54,74,3,3,0,0
1233,35,-23,1,1,0,0
1234,15,27,2,0,0,0
1235,25,23,3,3,0,0
1236,45,42,1,1,0,0
1237,89,141,3,1,0,0
1238,66,68,0,0,1,1
1239,35,34,1,1,0,0
1240,27,16,2,2,1,1
1241,55,40,0,0,0,0
1242,26,24,3,3,1,1
1243,26,21,2,2,1,1
1244,23,6,2,2,1,1
1245,55,47,0,0,1,1
1246,29,27,1,1,0,0
1247,29,31,1,1,0,0
1248,29,23,0,3,0,0
1249,28,31,0,0,1,1
1250,50,36,0,0,1,1
1251,44,30,0,0,1,1
1252,34,31,0,0,0,0
1253,18,25,2,2,0,0
1254,12,12,0,0,1,1
1255,34,33,3,3,0,0
1256,10,17,0,0,0,0
1257,30,21,3,3,1,1
1258,73,103,0,0,1,1
1259,25,25,0,0,0,0
1260,16,21,1,1,0,0
1261,47,39,0,0,0,0
1262,36,49,0,0,0,0
1263,36,30,3,3,0,0
1264,25,27,2,2,1,1
1265,32,35,2,2,1,1
1266,30,29,1,1,1,1
1267,32,29,1,1,0,1
1268,30,57,2,2,1,1
1269,31,27,3,3,0,0
1270,32,23,1,1,1,1
1271,26,28,3,0,1,1
1272,35,32,3,3,0,0
1273,32,31,0,0,0,0
1274,63,40,1,1,1,1
1275,34,32,0,4,0,0
1276,23,23,2,2,1,1
1277,26,31,1,1,0,0
1278,40,40,1,1,0,0
1279,35,33,4,3,0,0
1280,51,40,1,1,1,1
1281,35,25,1,1,1,1
1282,52,43,0,0,0,0
1283,37,37,2,2,0,0
1284,55,40,3,3,0,0
1285,34,32,0,0,0,0
1286,24,15,4,0,1,1
1287,47,36,1,1,1,0
1288,26,25,0,0,1,1
1289,29,19,0,0,0,0
1290,27,34,0,0,0,0
1291,1,-9,2,2,0,0
1292,23,21,0,0,1,1
1293,78,80,0,0,0,0
1294,50,62,1,0,0,0
1295,24,28,3,3,1,1
1296,30,29,0,0,0,0
1297,15,17,1,4,1,1
1298,26,38,0,0,0,0
1299,14,17,3,3,0,1
1300,46,49,0,0,0,0
1301,26,24,1,1,0,0
1302,32,26,2,0,1,1
1303,41,42,0,0,0,0
1304,51,26,3,3,0,0
1305,31,28,0,0,1,1
1306,16,33,0,0,0,0
1307,26,33,2,2,1,1
1308,28,26,0,2,1,1
1309,26,48,0,0,1,1
1310,50,40,4,0,1,1
1311,45,30,0,3,1,1
1312,17,14,0,0,1,1
1313,37,14,3,3,0,0
1314,3,4,0,0,0,0
1315,26,27,2,0,1,1
1316,18,22,0,0,1,1
1317,32,18,0,0,0,0
1318,8,9,2,2,1,1
1319,26,28,1,1,0,1
1320,30,29,2,2,1,1
1321,62,60,3,3,1,1
1322,48,39,4,3,0,0
1323,68,46,0,0,1,1
1324,26,25,1,1,0,0
1325,54,33,0,0,0,0
1326,62,66,0,0,0,0
1327,100,138,2,2,1,0
1328,1,-2,2,2,1,0
1329,1,-8,2,2,0,1
1330,35,30,2,2,0,0
1331,29,32,0,0,1,1
1332,37,33,3,3,0,0
1333,22,24,1,3,1,1
1334,26,24,1,3,0,0
1335,1,5,3,0,0,1
1336,42,36,0,0,1,1
1337,21,27,0,0,1,1
1338,28,34,0,0,1,1
1339,17,18,4,0,1,1
1340,35,25,3,3,1,1
1341,78,80,2,2,0,0
1342,2,-10,2,2,0,0
1343,29,36,0,0,0,0
1344,26,38,1,1,0,1
1345,1,1,3,3,0,1
1346,14,7,0,0,0,0
1347,55,76,3,3,0,0
1348,45,40,1,1,1,1
1349,89,43,1,3,1,1
1350,17,17,3,3,1,1
1351,25,15,2,2,1,1
1352,53,44,0,0,0,0
1353,61,54,0,0,0,0
1354,5,8,4,0,1,1
1355,61,50,2,2,0,0
1356,40,25,0,0,0,0
1357,25,26,3,3,0,0
1358,88,50,3,0,1,1
1359,72,74,2,2,0,0
1360,38,25,1,1,1,1
1361,28,30,4,4,0,0
1362,55,45,1,1,0,0
1363,58,79,4,0,0,0
1364,35,21,0,0,0,0
1365,42,38,0,0,0,0
1366,38,28,0,0,1,1
1367,60,49,0,0,1,1
1368,26,35,3,3,1,1
1369,39,35,0,0,0,0
1370,26,36,3,3,0,0
1371,63,45,0,0,1,1
1372,21,27,4,0,0,0
1373,30,24,0,0,1,1
1374,37,33,4,3,0,0
1375,8,19,0,0,1,1
1376,18,19,0,0,1,1
1377,12,11,4,3,0,0
1378,16,22,1,1,1,1
1379,32,33,1,1,0,0
1380,26,40,0,0,0,0
1381,40,32,3,3,0,0
1382,8,15,0,0,0,0
1383,63,83,3,0,0,0
1384,31,37,0,0,0,0
1385,26,44,0,0,0,0
1386,26,29,2,2,1,1
1387,30,44,1,1,0,0
1388,48,30,0,0,0,0
1389,38,45,0,0,1,1
1390,28,28,1,1,1,1
1391,51,67,1,1,0,0
1392,28,30,1,1,0,0
1393,52,35,0,0,0,0
1394,23,22,2,2,1,1
1395,53,50,0,0,0,0
1396,12,20,0,0,0,0
1397,22,21,3,3,1,1
1398,12,29,0,0,1,1
1399,18,19,0,0,1,1
1400,25,31,0,0,1,1
1401,27,38,0,0,1,1
1402,36,29,3,0,0,0
1403,26,35,3,0,1,1
1404,24,33,4,3,0,0
1405,35,35,0,0,1,1
1406,21,34,3,0,0,0
1407,23,27,2,3,1,1
1408,28,16,0,3,1,1
1409,35,28,0,4,1,1
1410,4,18,0,0,1,1
1411,58,50,0,0,0,0
1412,32,40,1,1,0,0
1413,2,-11,2,2,0,0
1414,36,38,0,0,0,0
1415,46,37,0,0,0,0
1416,26,21,4,0,1,1
1417,26,48,0,0,0,0
1418,30,17,1,1,1,1
1419,53,59,0,0,0,0
1420,78,51,0,0,0,0
1421,26,27,1,1,1,1
1422,70,65,0,0,0,0
1423,26,26,4,0,1,1
1424,36,40,1,1,1,1
1425,32,29,2,3,1,1
1426,38,40,1,1,1,1
1427,58,67,0,0,0,0
1428,69,66,0,0,1,1
1429,69,41,0,0,1,1
1430,26,10,2,0,1,1
1431,27,35,1,1,0,0
1432,26,32,1,1,1,1
1433,26,25,3,3,1,1
1434,26,32,0,0,0,0
1435,6,9,0,3,0,1
1436,35,51,1,1,0,0
1437,39,43,0,0,1,1
1438,69,94,2,2,1,0
1439,26,33,1,1,0,0
1440,46,30,0,0,1,1
1441,24,19,2,2,0,0
1442,28,18,3,3,0,0
1443,50,49,0,0,1,1
1444,23,20,2,3,1,1
1445,37,36,0,0,1,1
1446,29,31,3,1,1,1
1447,52,55,1,1,0,0
1448,65,40,1,0,1,1
1449,17,17,4,0,1,1
1450,44,37,1,1,0,0
1451,32,32,1,0,0,0
1452,28,25,0,0,0,0
1453,18,23,0,0,0,0
1454,23,22,3,3,1,1
1455,22,26,1,1,1,1
1456,28,31,1,1,1,1
1457,50,52,1,1,0,0
1458,2,7,2,2,1,0
1459,1,6,0,0,0,0
1460,43,38,3,3,0,0
1461,42,21,3,3,0,0
1462,48,39,3,3,1,1
1463,26,26,1,1,0,0
1464,40,28,0,4,0,0
1465,46,45,3,3,0,0
1466,64,86,0,0,1,1
1467,44,27,3,3,1,1
1468,88,110,0,0,1,1
1469,1,0,3,3,1,1
1470,10,18,0,3,1,1
1471,28,26,1,1,1,1
1472,68,62,1,0,0,0
1473,58,47,0,0,1,1
1474,24,34,3,3,1,1
1475,69,89,0,0,0,0
1476,5,-1,0,0,0,0
1477,32,27,4,0,0,0
1478,44,38,2,3,0,0
1479,29,23,2,2,1,1
1480,22,29,4,0,1,1
1481,31,31,0,0,0,0
1482,2,4,3,3,1,0
1483,35,32,0,0,1,1
1484,42,44,3,3,1,1
1485,52,75,0,0,0,0
1486,30,26,1,0,1,1
1487,39,33,0,0,0,0
1488,72,66,0,0,1,1
1489,4,17,0,0,0,1
1490,45,46,0,0,0,0
1491,39,47,0,0,0,0
1492,39,28,1,0,0,0
1493,16,25,0,0,1,1
1494,26,26,1,1,0,0
1495,34,29,3,3,0,0
1496,35,34,3,3,0,0
1497,26,20,2,2,1,1
1498,77,44,0,0,1,1
1499,26,30,1,3,0,1
1500,5,6,0,0,1,1
1501,29,29,3,3,1,1
1502,25,-374,1,1,0,0
1503,30,40,0,0,0,0
1504,18,23,0,0,1,1
1505,28,49,3,3,0,0
1506,52,65,0,0,0,0
1507,24,27,1,1,1,1
1508,34,50,1,1,0,0
1509,62,79,0,0,0,0
1510,3,14,1,3,0,0
1511,24,24,3,3,0,0
1512,23,27,0,0,1,1
1513,32,54,1,1,0,0
1514,57,53,1,0,0,0
1515,3,3,0,0,1,1
1516,3,-9,2,2,1,1
1517,60,68,0,0,0,0
1518,24,19,2,2,0,1
1519,61,55,2,2,0,0
1520,2,-7,4,4,1,1
1521,24,22,2,2,1,1
1522,51,52,0,0,0,0
1523,16,14,0,0,0,1
1524,23,38,0,0,0,0
1525,2,-3,0,0,1,0
1526,14,16,3,3,0,0
1527,28,33,3,0,0,0
1528,77,57,0,0,1,1
1529,49,47,0,0,1,1
1530,50,44,0,0,1,1
1531,35,35,0,0,0,0
1532,6,8,0,0,0,0
1533,18,29,1,0,0,0
1534,34,42,0,0,1,1
1535,3,21,0,0,1,1
1536,25,26,0,0,1,1
1537,25,26,1,1,0,0
1538,79,94,0,0,0,0
1539,28,30,4,0,1,1
1540,1,9,0,2,1,1
1541,21,15,3,3,1,1
1542,2,9,2,2,1,1
1543,62,56,1,1,0,0
1544,32,36,2,2,0,0
1545,9,11,0,0,0,0
1546,1,-2,2,2,0,0
1547,6,2,0,0,1,1
1548,70,51,0,0,1,0
1549,28,39,2,0,1,0
1550,32,24,0,0,1,1
1551,45,37,4,0,0,0
1552,1,6,4,4,0,1
1553,41,42,0,0,1,1
1554,16,13,0,0,1,1
1555,26,32,1,1,0,0
1556,2,17,4,2,1,1
1557,38,37,2,2,1,1
1558,54,46,2,2,1,1
1559,26,28,0,0,1,1
1560,6,8,2,2,1,1
1561,58,42,1,1,0,0
1562,52,56,3,3,0,0
1563,46,33,3,3,0,0
1564,10,22,0,0,0,1
1565,28,27,0,0,1,1
1566,23,23,3,0,0,0
1567,26,32,1,1,1,1
1568,26,35,0,0,1,1
1569,1,-17,0,0,0,1
1570,25,21,3,3,1,1
1571,40,31,4,3,1,1
1572,8,24,0,0,1,1
1573,39,32,0,0,0,0
1574,42,43,4,3,1,1
1575,67,31,0,0,1,1
1576,50,48,1,0,1,1
1577,67,53,2,2,0,0
1578,15,27,1,1,0,1
1579,45,33,0,3,0,0
1580,23,24,0,3,0,0
1581,19,20,3,3,1,1
1582,23,32,1,1,0,0
1583,39,28,2,2,0,0
1584,14,18,0,0,0,0
1585,26,37,3,3,0,0
1586,40,50,0,1,0,0
1587,1,0,0,2,1,1
1588,62,45,1,1,0,0
1589,28,26,2,2,0,0
1590,65,66,1,0,1,0
1591,42,37,1,1,0,0
1592,42,32,1,1,1,1
1593,47,44,0,3,0,0
1594,26,36,4,0,1,1
1595,65,67,3,1,0,0
1596,28,26,0,0,1,1
1597,60,29,0,0,1,1
1598,26,26,1,1,0,0
1599,1,2,0,0,1,0
1600,26,25,2,2,1,1
1601,4,-11,0,3,0,0
1602,28,25,1,1,1,1
1603,60,43,0,0,0,0
1604,32,45,3,3,0,0
1605,8,20,0,0,1,0
1606,53,52,0,0,1,1
1607,3,8,2,2,1,0
1608,26,14,1,1,1,0
1609,80,102,2,3,0,1
1610,28,29,1,0,0,0
1611,45,35,0,0,0,0
1612,31,34,4,4,0,0
1613,26,26,1,1,1,1
1614,17,21,1,0,0,1
1615,37,53,0,0,1,1
1616,24,36,3,3,0,0
1617,25,26,3,3,1,1
1618,25,16,0,0,1,1
1619,1,-6,4,2,0,0
1620,30,23,0,0,1,1
1621,27,42,0,0,0,0
1622,43,25,4,0,1,1
1623,39,28,2,2,1,1
1624,28,24,3,3,0,0
1625,29,22,3,3,1,1
1626,20,32,0,0,0,0
1627,1,2,2,2,1,1
1628,11,-1,0,0,1,1
1629,50,55,1,3,0,0
1630,25,24,0,0,1,1
1631,70,45,0,0,1,0
1632,26,32,2,2,1,0
1633,40,32,2,2,0,0
1634,45,30,3,3,0,0
1635,26,57,0,0,1,1
1636,1,-1,2,2,1,0
1637,3,16,2,2,0,1
1638,25,26,2,2,1,1
1639,77,85,0,0,1,1
1640,26,24,3,3,1,1
1641,14,23,0,0,1,1
1642,42,52,0,0,0,0
1643,10,15,0,0,1,0
1644,28,26,1,1,1,1
1645,50,42,0,0,1,1
1646,27,28,3,0,1,1
1647,37,22,3,3,1,1
1648,26,20,2,2,1,1
1649,25,23,0,0,0,0
1650,22,24,3,3,1,1
1651,28,33,0,0,1,1
1652,30,22,2,2,1,1
1653,60,57,0,0,1,1
1654,24,29,0,3,0,0
1655,49,34,0,0,1,1
1656,32,44,0,0,1,1
1657,26,16,0,4,1,1
1658,25,29,3,3,0,0
1659,28,38,1,1,1,1
1660,65,44,0,0,1,1
1661,35,27,0,0,0,0
1662,4,3,3,3,0,0
1663,40,46,0,0,0,0
1664,34,29,3,3,0,0
1665,41,44,3,1,0,0
1666,45,43,3,3,0,0
1667,43,32,3,3,0,0
1668,49,56,4,0,0,0
1669,58,69,2,0,0,1
1670,28,33,1,1,0,0
1671,55,60,3,3,0,0
1672,46,33,4,3,0,0
1673,26,23,2,0,1,1
1674,1,11,3,0,1,0
1675,54,47,0,0,1,1
1676,1,-6,0,3,0,1
1677,56,46,0,0,1,1
1678,29,26,0,0,0,0
1679,58,61,1,0,0,0
1680,26,31,2,2,1,1
1681,50,47,0,0,0,0
1682,30,20,2,2,1,1
1683,21,15,3,3,1,1
1684,17,23,1,1,1,0
1685,35,39,2,2,0,0
1686,2,0,2,2,0,1
1687,38,31,1,1,1,1
1688,34,45,3,3,0,0
1689,30,17,2,2,1,1
1690,81,93,0,0,0,0
1691,56,39,0,1,0,0
1692,1,-4,3,3,1,0
1693,63,64,0,0,0,0
1694,55,70,3,0,0,0
1695,35,25,0,3,0,0
1696,26,27,0,0,1,1
1697,42,39,3,3,0,0
1698,49,49,0,0,1,1
1699,35,36,3,3,0,0
1700,39,33,1,1,1,1
1701,75,57,0,0,0,1
1702,8,11,0,0,1,1
1703,55,58,0,0,1,1
1704,26,25,3,4,1,1
1705,30,23,0,0,1,1
1706,21,28,4,4,0,1
1707,56,24,2,2,0,0
1708,23,24,1,1,0,0
1709,20,24,4,3,1,1
1710,39,57,1,0,0,0
1711,30,28,3,3,0,0
1712,26,28,0,0,1,1
1713,6,20,1,1,1,1
1714,85,102,2,0,0,0
1715,80,105,0,0,0,0
1716,80,89,2,1,0,0
1717,32,22,1,1,0,0
1718,61,42,0,0,0,0
1719,40,48,0,0,0,0
1720,22,12,2,2,1,1
1721,50,65,3,1,0,0
1722,35,31,1,1,1,1
1723,28,31,0,0,0,0
1724,28,19,2,2,1,1
1725,26,28,0,0,0,0
1726,28,17,2,2,1,1
1727,26,16,3,3,1,1
1728,32,54,0,0,1,1
1729,27,45,4,4,1,1
1730,25,19,0,0,1,1
1731,1,-6,0,0,1,0
1732,53,39,0,0,1,1
1733,20,27,0,0,1,1
1734,42,38,0,0,0,0
1735,61,48,0,0,1,1
1736,26,31,4,0,1,1
1737,5,5,0,0,1,1
1738,29,20,0,0,1,1
1739,21,23,1,1,1,1
1740,30,27,1,1,1,1
1741,52,48,0,0,0,0
1742,17,22,4,0,1,1
1743,73,84,0,0,1,1
1744,45,34,2,2,0,0
1745,32,36,1,1,0,0
1746,17,39,0,0,1,1
1747,2,6,4,2,0,0
1748,22,26,2,0,1,1
1749,46,47,0,3,0,1
1750,44,20,3,3,0,0
1751,6,9,0,3,1,1
1752,47,25,0,0,0,0
1753,56,46,2,2,0,0
1754,50,45,2,2,0,0
1755,25,25,3,3,1,1
1756,38,23,1,1,1,1
1757,86,47,2,0,1,0
1758,67,57,0,0,1,1
1759,16,10,0,0,1,1
1760,46,26,1,1,0,0
1761,26,21,2,2,1,1
1762,26,33,1,1,1,1
1763,6,8,3,3,1,1
1764,35,31,2,1,0,0
1765,47,50,3,3,0,0
1766,3,-5,4,4,1,1
1767,22,19,3,3,1,1
1768,26,26,4,0,0,0
1769,45,41,3,3,0,1
1770,9,-1,0,0,0,0
1771,52,42,1,1,0,0
1772,85,54,0,0,1,1
1773,27,30,0,0,0,0
1774,28,32,3,3,0,0
1775,8,21,0,0,0,1
1776,38,27,0,0,0,0
1777,23,25,3,0,1,1
1778,65,47,1,1,0,0
1779,5,6,4,2,1,1
1780,17,24,0,0,1,1
1781,32,18,0,0,0,1
1782,36,36,0,0,0,0
1783,32,43,2,2,0,0
1784,32,27,1,1,1,1
1785,10,20,4,0,0,0
1786,1,-11,0,2,1,0
1787,33,30,1,3,1,1
1788,90,69,0,0,1,1
1789,29,18,3,3,1,1
1790,26,43,0,0,0,0
1791,33,49,0,0,1,1
1792,56,65,0,0,0,0
1793,24,32,2,0,1,1
1794,26,25,1,1,1,1
1795,36,35,1,1,0,0
1796,73,58,0,0,1,1
1797,28,25,0,0,0,0
1798,2,-9,2,2,0,1
1799,38,42,3,3,0,0
1800,35,32,4,0,0,0
1801,50,28,0,0,1,1
1802,25,18,2,2,1,1
1803,26,31,3,3,0,0
1804,25,36,3,0,1,1
1805,23,27,3,3,1,1
1806,77,49,0,0,1,1
1807,74,82,0,0,0,0
1808,29,39,2,2,1,1
1809,54,44,0,0,1,1
1810,84,121,0,0,1,1
1811,47,47,4,0,0,0
1812,38,32,0,0,0,0
1813,35,41,3,3,0,0
1814,24,28,3,3,1,1
1815,4,11,2,2,1,1
1816,24,27,1,1,1,1
1817,43,52,0,0,0,0
1818,40,31,1,1,0,0
1819,21,40,1,3,0,0
1820,76,43,1,1,0,0
1821,39,45,0,0,1,1
1822,63,33,0,0,1,1
1823,19,15,1,1,1,1
1824,23,14,0,0,1,1
1825,4,8,4,0,1,1
1826,40,37,0,0,0,0
1827,30,24,0,0,1,1
1828,48,59,0,0,0,0
1829,8,9,2,2,1,1
1830,83,94,2,2,0,0
1831,80,59,2,0,0,0
1832,25,53,3,0,0,0
1833,26,27,3,3,0,0
1834,21,24,0,3,0,0
1835,27,17,1,1,1,1
1836,90,102,0,0,1,1
1837,3,-10,3,3,0,0
1838,55,54,0,0,0,0
1839,4,-3,4,1,1,1
1840,21,24,2,2,1,1
1841,63,67,0,0,0,0
1842,22,13,2,2,1,1
1843,56,52,0,0,1,0
1844,19,29,2,2,1,1
1845,24,27,3,3,1,1
1846,35,31,0,0,0,0
1847,30,24,3,3,1,1
1848,46,56,3,1,1,1
1849,68,70,0,0,0,0
1850,26,29,3,3,1,1
1851,36,17,1,1,1,1
1852,5,4,0,0,0,0
1853,60,42,3,3,1,1
1854,26,42,0,0,1,1
1855,23,24,3,3,1,1
1856,21,21,1,0,0,0
1857,25,21,3,3,1,1
1858,24,24,3,3,1,1
1859,63,42,3,3,1,1
1860,23,24,0,3,1,1
1861,52,47,0,0,1,1
1862,8,22,2,2,1,1
1863,24,19,0,3,1,1
1864,24,22,0,0,1,1
1865,14,12,0,0,1,1
1866,37,47,0,0,0,0
1867,90,106,0,0,0,0
1868,30,28,1,1,0,0
1869,9,12,1,1,0,1
1870,28,26,0,0,1,1
1871,24,43,4,0,0,0
1872,2,-5,2,2,1,0
1873,17,28,0,0,0,0
1874,60,67,0,0,1,1
1875,26,30,0,0,1,1
1876,20,26,0,0,0,0
1877,51,56,0,0,1,1
1878,30,29,0,0,0,0
1879,60,31,0,0,1,1
1880,31,28,1,1,1,1
1881,79,108,1,1,0,0
1882,35,51,1,1,0,0
1883,25,25,2,2,1,1
1884,28,26,0,3,1,1
1885,26,14,2,2,1,1
1886,26,37,0,0,0,0
1887,25,23,1,1,1,1
1888,20,28,0,0,1,1
1889,26,26,3,3,0,0
1890,36,46,3,3,0,0
1891,48,42,0,0,0,0
1892,62,45,1,4,0,0
1893,26,31,0,1,0,0
1894,29,27,0,4,1,1
1895,70,50,0,0,1,1
1896,30,36,4,0,0,0
1897,8,26,0,0,1,1
1898,92,106,0,0,1,1
1899,45,51,3,3,0,0
1900,29,25,1,2,1,1
1901,54,30,1,0,1,1
1902,25,27,4,0,0,0
1903,48,53,1,1,0,0
1904,29,28,1,1,0,0
1905,39,34,1,1,1,1
1906,18,30,3,3,0,0
1907,26,29,4,2,1,1
1908,60,62,0,0,0,0
1909,28,28,0,0,0,0
1910,28,34,0,0,0,1
1911,32,43,3,0,1,1
1912,35,25,0,0,0,0
1913,26,52,3,0,0,0
1914,75,54,1,1,0,0
1915,25,22,0,0,1,1
1916,30,33,0,0,1,1
1917,25,20,1,0,1,1
1918,52,34,0,0,1,1
1919,28,24,4,4,1,1
1920,31,23,3,3,1,1
