,age_true,age_pred,race_true,race_pred,gender_true,gender_pred
993,24,31,2,2,0,0
994,1,17,3,3,0,1
995,26,27,2,2,1,1
996,65,75,0,0,0,0
997,32,31,1,1,1,1
998,35,32,1,1,0,1
999,26,36,4,0,1,1
1000,26,28,1,1,0,0
1001,1,-14,2,2,0,0
1002,28,30,3,3,1,1
1003,53,498,1,1,0,0
1004,29,30,0,0,0,0
1005,26,36,0,0,1,1
1006,23,31,0,4,1,1
1007,1,5,1,1,1,1
1008,1,7,2,2,0,0
1009,15,14,0,0,1,1
1010,10,27,4,0,0,0
1011,42,30,1,1,1,1
1012,30,28,0,0,1,1
1013,61,54,1,0,0,0
1014,32,30,0,0,1,1
1015,29,27,0,0,1,0
1016,31,35,4,0,0,0
1017,45,39,0,0,0,0
1018,1,-2,2,0,0,1
1019,26,32,0,0,1,1
1020,17,29,0,0,0,0
1021,36,41,3,3,0,0
1022,28,41,1,1,0,0
1023,58,35,3,3,0,0
1024,29,36,0,0,0,0
1025,60,36,3,1,0,0
1026,60,55,0,0,0,0
1027,27,29,1,1,1,1
1028,1,8,4,2,1,0
1029,16,34,0,0,0,0
1030,28,39,0,0,1,1
1031,1,3,3,3,0,0
1032,54,44,3,3,0,0
1033,50,39,0,0,0,0
1034,57,45,0,0,0,0
1035,49,49,0,0,1,1
1036,45,30,0,0,1,1
1037,35,41,1,1,0,1
1038,38,40,0,0,1,1
1039,76,63,0,0,0,0
1040,1,5,0,0,1,0
1041,36,31,0,0,1,1
1042,22,28,4,4,1,1
1043,40,33,3,3,0,0
1044,41,46,0,0,0,0
1045,31,24,1,1,1,1
1046,23,33,3,3,0,0
1047,28,27,1,2,0,0
1048,50,36,2,4,0,0
1049,22,27,2,2,1,1
1050,27,36,0,0,0,0
1051,20,29,1,1,1,1
1052,26,33,3,0,1,0
1053,2,5,4,0,0,1
1054,24,31,3,0,1,1
1055,23,41,0,0,1,1
1056,1,-35,2,2,1,1
1057,25,29,1,1,0,0
1058,26,24,0,0,1,1
1059,27,29,1,1,0,0
1060,33,34,0,0,0,0
1061,40,38,0,0,0,0
1062,52,37,1,1,0,0
1063,28,120,3,3,0,0
1064,18,29,3,3,1,1
1065,3,2,1,4,1,0
1066,44,43,2,0,0,0
1067,25,39,0,0,1,1
1068,39,44,1,1,0,0
1069,28,39,1,1,0,0
1070,35,37,0,0,0,0
1071,53,50,3,3,0,0
1072,14,19,0,0,1,1
1073,35,32,3,3,0,0
1074,13,29,0,0,0,1
1075,32,41,3,2,0,0
1076,1,-1,2,2,0,0
1077,35,36,1,1,0,0
1078,28,25,2,2,1,1
1079,48,72,1,1,0,0
1080,17,33,0,0,0,1
1081,50,145,3,3,0,0
1082,29,36,0,0,1,1
1083,4,88,0,0,1,1
1084,22,21,2,2,1,1
1085,6,10,2,2,0,0
1086,36,53,0,0,0,0
1087,90,96,0,0,1,1
1088,7,11,0,0,1,1
1089,31,26,2,4,1,1
1090,26,25,3,3,1,1
1091,78,95,0,0,1,1
1092,45,44,4,0,0,0
1093,2,10,3,2,1,1
1094,33,43,0,0,0,0
1095,61,53,0,0,0,0
1096,26,38,4,0,0,0
1097,27,37,2,3,0,0
1098,8,17,0,0,0,1
1099,26,31,1,1,0,0
1100,2,13,2,2,0,1
1101,32,30,0,0,1,1
1102,26,28,2,2,1,1
1103,38,23,3,3,1,1
1104,40,34,0,0,0,0
1105,1,20,0,0,1,0
1106,62,33,1,1,0,0
1107,38,25,0,0,0,0
1108,66,61,4,0,0,0
1109,65,55,0,0,1,1
1110,29,32,3,0,0,0
1111,53,38,0,0,0,0
1112,30,30,1,1,1,1
1113,70,51,0,0,0,0
1114,76,94,0,0,1,1
1115,32,33,0,0,0,0
1116,56,31,1,1,1,1
1117,1,5,2,0,0,1
1118,73,54,0,0,1,1
1119,56,75,0,0,0,1
1120,24,32,0,0,1,1
1121,32,21,0,3,1,1
1122,35,34,0,0,1,1
1123,10,11,2,4,1,1
1124,27,33,2,0,0,1
1125,23,36,3,0,1,1
1126,29,41,0,0,1,1
1127,26,29,3,3,0,1
1128,58,89,3,1,0,0
1129,21,31,4,4,0,1
1130,32,31,0,0,1,1
1131,8,21,3,4,1,1
1132,35,35,4,0,0,0
1133,90,69,2,0,0,0
1134,2,-1,0,0,1,0
1135,9,17,0,0,0,0
1136,45,42,0,0,0,0
1137,74,33,2,2,0,0
1138,14,15,2,2,1,1
1139,10,32,0,0,0,1
1140,5,1,2,2,1,1
1141,6,14,0,0,1,1
1142,8,25,3,3,1,1
1143,10,12,0,0,0,0
1144,54,54,3,3,0,0
1145,62,45,2,2,0,0
1146,32,42,0,0,1,1
1147,32,41,0,0,1,0
1148,73,66,0,0,0,0
1149,26,40,0,0,0,0
1150,36,35,1,1,1,1
1151,69,58,0,0,1,1
1152,43,38,2,0,0,0
1153,36,34,4,1,1,1
1154,54,51,3,0,0,0
1155,2,0,2,2,0,0
1156,30,32,2,2,0,0
1157,4,1,1,1,1,1
1158,25,29,0,0,0,0
1159,20,28,3,4,1,1
1160,55,37,3,3,1,1
1161,78,73,2,2,1,1
1162,50,46,4,0,1,1
1163,8,11,0,0,1,1
1164,26,31,1,1,1,1
1165,55,102,0,0,0,0
1166,1,4,0,0,0,1
1167,1,2,2,2,0,0
1168,28,30,3,3,0,0
1169,24,16,2,2,0,1
1170,26,34,1,1,1,1
1171,5,1,0,0,1,1
1172,27,27,0,0,0,0
1173,29,32,1,0,1,1
1174,36,67,0,0,1,1
1175,50,102,0,3,0,0
1176,25,39,0,1,0,0
1177,26,32,1,1,0,0
1178,53,53,0,0,0,1
1179,28,31,3,3,1,1
1180,31,15,3,3,1,0
1181,25,31,3,3,1,1
1182,32,37,0,0,1,1
1183,40,29,2,2,1,1
1184,35,27,1,1,1,1
1185,4,9,4,0,1,1
1186,2,26,3,0,1,1
1187,2,-3,0,0,1,1
1188,61,54,0,0,0,0
1189,1,3,4,0,0,0
1190,75,64,2,0,0,0
1191,54,35,3,0,1,1
1192,15,49,0,0,1,0
1193,57,42,1,1,0,0
1194,60,60,0,0,0,0
1195,85,64,0,0,0,0
1196,31,31,3,0,1,1
1197,21,33,0,0,1,1
1198,28,26,3,3,0,0
1199,1,1,2,2,1,1
1200,46,38,0,0,0,0
1201,45,39,3,3,0,0
1202,26,31,0,3,1,1
1203,32,25,0,1,1,1
1204,27,51,0,0,0,0
1205,55,37,0,0,1,1
1206,70,47,0,0,1,1
1207,28,28,0,0,0,0
1208,26,28,3,3,1,1
1209,32,52,0,0,1,1
1210,24,34,0,0,1,0
1211,54,71,2,2,0,0
1212,63,66,1,1,0,0
1213,1,2,2,2,0,0
1214,53,50,0,0,0,0
1215,35,25,0,0,0,0
1216,21,34,1,1,1,1
1217,57,32,2,0,1,1
1218,19,34,0,0,1,1
1219,31,34,2,2,0,0
1220,1,27,4,0,0,0
1221,26,33,4,0,0,0
1222,35,41,2,2,0,0
1223,29,27,1,1,1,1
1224,3,5,0,0,1,1
1225,40,43,0,0,1,0
1226,53,42,3,3,0,0
1227,20,27,1,1,1,1
1228,31,25,1,1,1,1
1229,24,24,3,3,0,0
1230,39,32,1,1,1,1
1231,2,16,4,0,1,1
1232,28,38,4,0,0,0
1233,2,5,2,2,0,0
1234,7,18,3,0,1,1
1235,12,27,3,3,1,1
1236,25,46,1,1,0,0
1237,82,179,0,0,0,0
1238,21,36,4,0,0,1
1239,58,47,0,0,0,0
1240,60,47,1,1,1,0
1241,28,33,4,1,1,1
1242,26,22,4,3,1,1
1243,34,30,4,1,0,0
1244,39,39,0,0,0,0
1245,26,33,4,0,0,0
1246,39,37,0,0,0,0
1247,55,46,0,0,0,0
1248,26,34,2,2,1,1
1249,45,34,0,0,0,0
1250,28,34,0,0,1,1
1251,42,31,1,4,1,1
1252,26,25,4,4,1,1
1253,1,5,2,0,0,0
1254,45,48,1,1,0,0
1255,60,85,2,0,0,0
1256,58,48,3,3,0,0
1257,3,21,2,0,0,1
1258,26,28,1,1,0,0
1259,26,33,0,0,1,1
1260,26,33,1,0,1,1
1261,21,32,4,0,1,1
1262,27,38,3,3,0,0
1263,3,23,0,0,1,1
1264,43,43,0,0,0,0
1265,25,34,0,0,1,1
1266,56,44,0,0,0,0
1267,57,69,0,0,1,1
1268,82,72,0,0,1,0
1269,32,37,0,4,1,1
1270,26,37,2,2,1,1
1271,20,26,3,0,1,1
1272,1,4,2,2,0,0
1273,4,33,0,0,1,1
1274,8,16,3,3,1,1
1275,24,33,2,0,1,1
1276,21,29,3,3,1,1
1277,1,-12,0,0,0,0
1278,1,18,3,4,0,0
1279,26,48,0,0,1,1
1280,22,19,2,2,0,1
1281,17,30,0,0,0,0
1282,1,4,3,3,1,1
1283,38,36,1,1,1,0
1284,66,43,0,0,0,0
1285,37,42,3,4,0,0
1286,58,74,4,0,0,0
1287,46,35,1,1,1,1
1288,26,30,2,2,1,1
1289,34,37,3,3,0,0
1290,1,418,3,3,0,0
1291,26,106,1,1,0,0
1292,80,79,2,1,0,1
1293,42,45,1,1,0,0
1294,32,33,0,0,1,1
1295,26,29,0,0,1,1
1296,24,33,3,3,0,0
1297,28,34,1,1,0,0
1298,68,65,0,0,0,0
1299,4,12,0,0,1,1
1300,58,50,1,1,0,0
1301,67,46,1,1,0,0
1302,23,36,3,0,0,0
1303,27,27,4,0,1,1
1304,26,29,3,0,1,1
1305,35,37,2,2,1,1
1306,34,31,3,3,0,0
1307,28,31,1,1,0,0
1308,2,17,2,3,0,1
1309,65,39,0,0,1,1
1310,31,29,3,1,1,1
1311,26,26,1,1,1,1
1312,40,537,3,1,0,0
1313,80,51,0,0,0,0
1314,25,32,3,3,0,0
1315,24,32,1,1,0,0
1316,26,31,3,0,0,0
1317,27,27,3,3,1,0
1318,42,35,4,3,0,0
1319,2,5,2,2,0,0
1320,50,54,1,1,0,0
1321,53,49,0,0,1,1
1322,25,21,3,0,1,1
1323,1,2,0,0,1,1
1324,58,64,0,0,0,0
1325,26,33,3,3,0,0
1326,21,29,3,3,1,1
1327,2,11,4,1,0,0
1328,40,29,0,0,0,0
1329,53,40,1,1,0,0
1330,99,76,0,0,1,0
1331,32,31,1,1,0,0
1332,20,30,4,4,1,1
1333,10,30,0,0,0,1
1334,80,190,0,0,0,0
1335,32,33,2,2,0,1
1336,26,35,0,0,0,0
1337,36,27,1,1,1,1
1338,88,123,0,0,1,1
1339,80,51,0,0,1,1
1340,65,68,0,0,0,0
1341,22,33,3,4,0,0
1342,39,35,1,1,1,1
1343,90,103,2,1,0,0
1344,45,41,3,3,0,0
1345,33,33,1,1,1,1
1346,27,34,4,0,1,1
1347,1,7,0,2,0,0
1348,58,67,0,0,0,0
1349,49,44,0,0,1,1
1350,32,33,2,2,1,1
1351,28,33,0,0,0,0
1352,55,42,0,0,0,0
1353,39,33,0,0,0,0
1354,26,35,0,0,0,0
1355,32,34,1,1,0,0
1356,27,32,3,3,1,1
1357,66,66,0,0,1,1
1358,36,35,1,1,0,0
1359,22,32,2,2,0,1
1360,45,38,3,3,0,0
1361,29,38,0,0,1,1
1362,12,21,4,0,1,1
1363,52,51,0,0,0,0
1364,55,28,3,3,1,1
1365,30,23,2,0,1,1
1366,45,44,0,0,0,0
1367,65,62,2,2,0,0
1368,26,29,3,3,1,1
1369,41,37,0,0,1,1
1370,18,18,2,0,0,1
1371,35,45,1,3,0,0
1372,60,39,0,0,0,0
1373,23,21,0,0,1,1
1374,36,31,1,1,1,1
1375,28,28,2,2,1,1
1376,60,54,3,0,0,0
1377,23,40,2,0,1,1
1378,74,35,0,0,1,1
1379,38,31,3,3,1,1
1380,36,40,0,0,0,0
1381,35,33,4,0,1,1
1382,28,31,1,1,1,1
1383,28,23,2,2,0,0
1384,44,29,0,0,1,1
1385,21,25,4,3,0,1
1386,45,40,3,3,0,0
1387,35,27,2,0,0,0
1388,1,7,0,0,0,1
1389,50,45,1,1,0,0
1390,26,32,0,0,1,1
1391,18,29,0,0,1,1
1392,34,34,0,0,0,0
1393,20,28,2,2,0,0
1394,61,81,0,0,0,0
1395,32,40,3,3,0,0
1396,31,32,1,1,1,1
1397,2,33,3,0,1,1
1398,26,33,2,2,1,1
1399,50,31,0,0,0,0
1400,51,57,0,0,1,1
1401,38,61,1,1,0,0
1402,31,23,3,0,1,1
1403,30,33,0,0,0,0
1404,28,34,1,1,1,1
1405,2,10,2,2,0,0
1406,29,33,1,3,1,1
1407,49,30,3,3,0,0
1408,30,37,1,0,1,1
1409,19,37,0,0,1,1
1410,54,40,1,1,0,0
1411,8,40,0,0,1,1
1412,54,49,0,0,0,0
1413,27,30,1,1,0,1
1414,26,30,0,0,1,1
1415,65,58,0,0,0,0
1416,20,28,0,0,1,1
1417,9,11,0,0,0,1
1418,32,21,1,1,1,1
1419,24,24,2,2,1,1
1420,38,43,3,3,0,0
1421,27,24,1,1,1,1
1422,45,79,0,0,0,0
1423,49,37,3,0,1,1
1424,39,38,3,4,0,0
1425,25,19,1,1,0,0
1426,50,47,0,0,1,1
1427,25,34,0,0,1,1
1428,56,38,0,0,1,1
1429,18,27,0,0,1,1
1430,37,28,1,1,1,1
1431,20,32,4,0,1,1
1432,25,31,1,4,1,1
1433,24,30,2,2,1,1
1434,26,65,2,2,0,0
1435,32,26,1,1,1,1
1436,33,30,0,0,1,1
1437,27,26,1,1,0,0
1438,84,107,0,0,1,0
1439,55,37,1,2,1,1
1440,28,33,2,0,1,1
1441,1,39,4,0,0,1
1442,31,34,3,0,0,0
1443,21,37,0,0,1,1
1444,35,56,2,1,1,1
1445,70,49,0,0,0,0
1446,60,44,0,0,0,0
1447,45,58,0,0,0,0
1448,30,27,2,0,1,1
1449,26,22,1,1,0,0
1450,40,30,2,0,0,0
1451,72,53,0,0,1,1
1452,5,20,2,2,1,1
1453,7,20,4,4,1,1
1454,68,59,0,0,0,0
1455,24,31,2,2,0,1
1456,55,51,0,0,0,0
1457,45,46,0,0,0,0
1458,28,32,1,1,0,0
1459,24,32,3,3,1,1
1460,57,-199,0,0,0,0
1461,26,22,4,0,1,1
1462,52,45,0,0,0,0
1463,32,41,2,0,0,0
1464,2,-7,2,2,1,1
1465,73,67,0,0,0,0
1466,11,19,0,0,1,1
1467,52,46,0,0,0,0
1468,36,42,3,3,0,0
1469,28,27,1,1,1,1
1470,4,21,1,0,1,1
1471,56,52,0,0,0,0
1472,32,39,1,1,1,1
1473,1,1,2,2,0,0
1474,21,16,4,2,0,0
1475,42,50,1,1,0,0
1476,9,19,0,0,0,1
1477,26,36,4,4,1,1
1478,50,47,1,0,1,0
1479,32,31,0,0,1,1
1480,54,29,2,0,1,1
1481,54,39,0,0,1,1
1482,45,14,0,0,1,1
1483,30,48,4,1,1,1
1484,19,25,0,0,0,0
1485,35,37,3,3,0,0
1486,53,67,3,1,0,1
1487,27,28,1,1,1,1
1488,20,25,2,2,1,1
1489,53,57,0,0,0,0
1490,26,39,4,2,0,0
1491,39,36,3,3,0,0
1492,46,40,3,0,0,0
1493,110,130,2,0,0,1
1494,31,33,0,0,0,0
1495,22,21,3,3,1,1
1496,63,62,0,0,0,0
1497,8,9,2,2,1,0
1498,38,38,0,0,0,0
1499,24,40,0,0,1,1
1500,24,31,2,2,1,1
1501,32,33,3,0,1,1
1502,30,23,2,2,1,1
1503,40,39,0,0,0,0
1504,28,34,2,2,1,1
1505,25,28,2,0,1,1
1506,60,74,1,1,0,0
1507,38,40,1,0,1,1
1508,28,35,1,1,0,0
1509,2,7,0,0,1,1
1510,48,36,3,3,0,0
1511,9,17,0,0,0,1
1512,28,35,0,1,0,0
1513,10,19,3,3,1,0
1514,16,48,0,3,0,1
1515,24,37,3,0,1,1
1516,1,6,3,3,0,0
1517,26,40,0,0,0,0
1518,26,119,0,1,0,0
1519,50,114,1,1,0,0
1520,40,50,3,0,1,1
1521,48,49,3,0,0,0
1522,37,43,0,0,0,0
1523,56,33,0,0,0,0
1524,25,45,0,0,1,1
1525,40,52,0,0,0,0
1526,39,35,0,0,0,0
1527,63,35,1,1,1,1
1528,62,58,3,0,0,0
1529,26,-5,0,0,0,0
1530,31,34,3,3,1,1
1531,27,24,2,2,1,1
1532,28,28,4,2,1,1
1533,3,8,2,2,1,0
1534,40,35,1,1,0,0
1535,34,39,1,1,1,1
1536,1,-2,2,2,0,0
1537,37,32,0,0,0,0
1538,25,31,3,3,1,1
1539,26,30,0,0,0,0
1540,34,43,0,0,0,0
1541,26,30,3,3,1,1
1542,26,30,4,0,1,1
1543,16,32,3,3,1,1
1544,27,38,3,0,0,0
1545,58,61,0,0,0,0
1546,67,52,3,3,0,0
1547,26,35,3,3,1,1
1548,75,61,0,0,0,1
1549,53,43,0,0,1,1
1550,26,30,0,0,0,0
1551,28,35,4,0,1,1
1552,45,45,0,0,0,0
1553,78,51,0,0,0,0
1554,26,33,1,1,0,1
1555,1,-6,2,2,0,1
1556,62,51,0,0,0,0
1557,27,33,0,0,1,1
1558,27,39,4,0,0,0
1559,22,34,4,4,1,1
1560,9,5,0,0,0,0
1561,2,4,1,0,0,0
1562,18,32,1,0,0,0
1563,35,29,0,0,0,0
1564,51,64,1,0,0,0
1565,34,31,1,1,0,0
1566,54,32,2,2,0,0
1567,57,73,0,0,0,0
1568,22,20,4,3,1,1
1569,62,46,0,0,1,1
1570,9,20,0,0,0,0
1571,35,34,0,0,0,0
1572,3,27,3,2,0,0
1573,25,75,1,1,0,0
1574,12,17,2,4,1,1
1575,26,30,2,0,1,1
1576,54,43,0,3,0,0
1577,47,45,0,0,1,0
1578,24,28,4,0,1,1
1579,21,24,1,1,0,0
1580,5,20,1,1,1,1
1581,27,28,2,2,1,1
1582,61,63,0,0,1,1
1583,13,16,0,0,0,1
1584,70,49,0,0,1,1
1585,16,22,0,0,1,1
1586,32,30,0,0,0,0
1587,36,31,1,1,1,1
1588,1,-17,3,3,0,1
1589,85,88,1,1,1,0
1590,40,30,1,1,1,1
1591,54,68,3,3,0,0
1592,35,-18,3,0,0,0
1593,58,57,3,3,0,1
1594,23,38,2,2,1,1
1595,46,33,1,0,1,1
1596,32,32,2,2,0,0
1597,37,203,2,2,0,0
1598,22,33,2,2,1,1
1599,30,27,1,1,0,0
1600,26,33,2,0,1,1
1601,26,30,1,1,1,1
1602,52,56,0,0,0,0
1603,6,5,2,2,1,1
1604,52,45,1,0,0,0
1605,35,32,2,2,0,0
1606,20,20,3,3,1,1
1607,26,31,0,0,1,1
1608,7,19,3,0,1,1
1609,64,86,4,2,0,0
1610,20,28,1,0,1,1
1611,86,3472,2,2,1,1
1612,40,26,3,3,1,1
1613,27,38,1,3,0,0
1614,44,34,3,3,0,0
1615,26,27,2,2,1,1
1616,41,31,1,3,1,1
1617,24,61,0,0,0,0
1618,25,22,0,0,0,0
1619,26,36,1,0,1,0
1620,26,27,0,0,1,1
1621,58,50,2,2,0,0
1622,27,32,0,0,0,0
1623,25,38,1,1,0,0
1624,26,34,1,1,1,1
1625,41,69,1,1,0,1
1626,28,34,4,0,1,1
1627,26,24,0,0,1,1
1628,8,23,4,3,1,1
1629,24,28,4,0,0,0
1630,19,35,0,0,0,0
1631,26,35,4,0,1,1
1632,26,30,0,0,0,0
1633,21,23,1,0,1,1
1634,30,43,0,0,1,1
1635,11,25,0,0,1,1
1636,6,22,3,3,0,1
1637,3,20,3,0,1,1
1638,24,30,1,1,0,0
1639,58,24,1,4,1,1
1640,25,25,2,2,1,1
1641,9,34,0,0,0,1
1642,26,30,3,3,1,1
1643,29,34,2,0,1,1
1644,21,25,0,3,0,0
1645,55,67,0,0,0,0
1646,26,22,3,3,1,1
1647,73,97,1,0,0,0
1648,18,27,1,1,0,0
1649,65,41,0,0,1,1
1650,26,33,1,1,1,1
1651,29,42,1,0,0,0
1652,29,33,0,0,1,1
1653,31,33,1,1,1,1
1654,30,34,0,0,0,0
1655,28,34,1,1,0,0
1656,34,37,0,1,0,0
1657,6,16,0,0,0,1
1658,70,75,0,0,1,1
1659,26,35,1,1,0,0
1660,26,27,2,2,1,1
1661,31,23,2,2,1,1
1662,39,67,0,0,1,1
1663,1,2,4,0,1,1
1664,15,29,0,0,0,0
1665,27,32,3,0,1,1
1666,16,20,4,0,1,1
1667,25,33,0,0,1,1
1668,66,39,0,0,1,1
1669,22,29,1,1,0,0
1670,29,44,1,1,0,0
1671,26,20,2,2,1,1
1672,35,46,3,3,0,0
1673,24,37,0,0,1,1
1674,32,150,0,0,1,1
1675,4,29,1,1,1,1
1676,26,36,1,1,0,0
1677,30,38,1,1,1,1
1678,24,48,1,1,0,0
1679,8,1,3,1,1,1
1680,47,54,3,3,0,0
1681,6,10,3,1,1,0
1682,48,34,1,4,1,1
1683,58,61,1,1,1,0
1684,32,35,4,0,1,1
1685,59,69,0,0,0,0
1686,62,66,0,0,0,0
1687,35,28,1,1,0,0
1688,48,44,0,0,0,0
1689,25,23,0,0,0,0
1690,27,32,3,0,1,1
1691,2,3,0,0,0,0
1692,26,25,3,0,0,0
1693,57,44,2,2,0,0
1694,23,40,4,0,1,1
1695,30,30,1,1,1,1
1696,24,26,3,1,0,0
1697,90,59,1,0,0,0
1698,31,37,1,1,0,1
1699,24,32,0,0,1,1
1700,63,226,3,1,0,0
1701,50,42,2,2,0,0
1702,35,40,4,0,0,0
1703,53,27,2,2,1,1
1704,42,44,0,0,0,0
1705,65,49,0,0,0,0
1706,53,31,0,0,1,1
1707,26,34,0,0,0,0
1708,2,6,0,0,0,1
1709,82,82,0,0,0,0
1710,34,45,2,2,1,0
1711,38,38,2,0,0,0
1712,10,19,0,0,0,0
1713,92,58,0,0,1,1
1714,9,14,0,0,0,0
1715,35,37,1,4,1,1
1716,9,37,0,0,0,0
1717,15,25,0,0,1,1
1718,1,23,0,0,0,0
1719,54,50,0,0,0,0
1720,45,40,0,0,0,0
1721,52,51,3,3,0,0
1722,43,33,0,4,1,1
1723,8,-17,0,0,1,0
1724,26,105,0,1,0,0
1725,23,30,0,0,0,0
1726,25,34,0,0,1,1
1727,26,27,2,0,1,1
1728,60,34,1,0,1,1
1729,58,52,4,0,0,0
1730,63,60,1,1,0,0
1731,41,33,0,4,0,0
1732,80,73,2,0,0,0
1733,24,27,0,0,1,1
1734,56,41,0,0,1,1
1735,35,29,1,1,0,0
1736,24,30,1,2,1,1
1737,86,65,2,2,1,0
1738,4,4,0,0,0,0
1739,21,17,1,1,1,0
1740,70,67,0,0,0,0
1741,26,36,0,0,0,0
1742,26,28,0,0,0,0
1743,1,-2,2,2,1,1
1744,42,44,0,0,0,0
1745,68,57,0,0,1,1
1746,34,118,0,0,0,0
1747,58,113,0,0,0,0
1748,25,35,0,0,0,0
1749,80,64,0,0,0,0
1750,26,22,0,0,0,0
1751,26,29,2,4,1,1
1752,1,12,1,1,0,1
1753,22,32,0,0,0,0
1754,3,25,0,0,0,1
1755,85,97,0,0,1,1
1756,12,26,3,0,1,1
1757,62,60,2,2,0,0
1758,16,29,3,4,1,1
1759,26,31,0,4,1,1
1760,25,27,3,0,1,1
1761,26,29,4,0,0,0
1762,6,41,4,0,1,1
1763,24,36,2,0,0,0
1764,53,70,0,0,0,0
1765,56,49,0,0,1,1
1766,28,51,1,0,1,1
1767,22,20,4,0,0,0
1768,22,17,2,2,1,1
1769,20,27,4,0,1,1
1770,26,62,0,1,0,0
1771,55,56,0,0,0,0
1772,53,54,0,0,0,0
1773,85,68,2,2,1,1
1774,37,28,3,4,0,0
1775,65,35,0,0,1,1
1776,25,35,0,0,0,0
1777,26,31,3,3,1,1
1778,71,68,0,0,0,0
1779,26,20,3,0,1,1
1780,5,-4,0,0,0,1
1781,20,31,0,0,1,1
1782,25,31,0,0,0,0
1783,24,25,2,2,1,1
1784,17,27,3,3,0,0
1785,25,38,3,0,0,0
1786,26,34,3,3,0,0
1787,22,23,4,1,1,1
1788,24,36,3,0,0,0
1789,69,68,0,0,0,0
1790,36,46,0,0,1,1
1791,38,81,0,0,1,1
1792,40,42,0,0,0,0
1793,12,16,0,0,1,1
1794,29,24,1,1,1,1
1795,25,22,0,0,1,1
1796,7,12,2,2,0,1
1797,26,24,0,4,1,1
1798,12,33,1,1,0,0
1799,67,62,0,0,0,0
1800,32,28,0,0,1,1
1801,45,60,0,0,0,0
1802,26,36,0,0,0,0
1803,45,39,3,3,0,0
1804,27,31,0,0,0,0
1805,28,39,1,1,0,0
1806,16,30,0,0,1,1
1807,63,70,4,0,1,1
1808,1,4,2,2,0,0
1809,45,39,0,4,0,0
1810,26,25,2,2,1,1
1811,28,36,0,0,0,0
1812,41,79,0,0,1,1
1813,90,119,2,0,0,0
1814,22,29,0,0,0,0
1815,28,31,0,0,1,1
1816,70,64,3,3,0,1
1817,1,23,3,3,0,0
1818,1,2,3,0,0,1
1819,25,44,0,0,1,1
1820,36,39,0,0,1,1
1821,20,24,1,1,1,1
1822,29,41,1,1,0,0
1823,32,38,0,0,1,1
1824,35,85,3,0,0,0
1825,4,13,1,4,1,1
1826,25,16,0,0,1,1
1827,26,18,2,2,1,1
1828,59,48,0,0,0,0
1829,48,44,3,0,0,0
1830,14,24,0,0,0,1
1831,43,34,3,3,0,0
1832,35,36,1,1,0,0
1833,17,2171,0,0,0,1
1834,50,45,3,3,0,0
1835,67,68,0,0,0,0
1836,26,35,0,0,0,1
1837,1,4,0,0,1,1
1838,24,31,3,3,0,0
1839,5,12,4,0,1,1
1840,70,80,1,0,0,1
1841,1,-12,0,2,1,1
1842,35,131,1,1,0,0
1843,23,23,2,2,1,1
1844,36,42,3,3,0,0
1845,26,33,1,1,1,1
1846,1,2,4,0,1,1
1847,29,32,1,3,0,0
1848,56,40,1,1,1,1
1849,56,27,3,3,1,1
1850,80,71,0,0,0,0
1851,40,44,2,2,0,0
1852,12,28,0,0,0,1
1853,28,25,0,1,1,1
1854,60,48,1,1,0,0
1855,39,38,2,2,0,0
1856,20,28,1,1,0,1
1857,29,34,4,0,1,1
1858,25,28,0,0,1,1
1859,40,52,3,0,0,0
1860,4,9,0,0,0,0
1861,26,29,4,0,1,1
1862,75,76,0,0,1,1
1863,35,33,3,3,0,0
1864,37,43,1,1,0,0
1865,36,38,0,0,0,0
1866,90,88,0,0,0,1
1867,43,39,0,3,0,0
1868,38,45,0,0,1,1
1869,25,29,0,0,0,0
1870,10,22,0,0,1,1
1871,90,141,0,0,0,0
1872,26,30,0,0,1,1
1873,25,31,4,4,0,0
1874,52,44,0,0,0,0
1875,51,39,0,0,0,0
1876,17,20,1,1,0,0
1877,24,33,0,0,0,0
1878,28,29,1,1,0,0
1879,26,28,1,1,1,1
1880,56,38,1,1,1,1
1881,8,31,1,1,1,1
1882,26,65,3,3,1,1
1883,2,37,2,2,1,1
1884,16,31,0,0,0,0
1885,53,56,0,0,0,1
1886,26,54,0,0,1,0
1887,26,81,1,1,0,1
1888,11,24,0,0,1,1
1889,2,5,2,2,1,1
1890,1,1,0,0,0,0
1891,76,73,2,0,1,0
1892,37,39,2,2,1,1
1893,9,15,0,0,0,0
1894,26,34,1,1,0,0
1895,26,26,3,0,0,0
1896,48,43,0,0,0,0
1897,37,31,1,1,1,0
1898,41,39,1,1,1,1
1899,2,5,2,2,0,0
1900,2,-5,2,2,1,0
1901,28,34,2,0,1,1
1902,48,51,0,0,0,0
1903,41,38,0,0,0,0
1904,24,27,2,2,1,1
1905,26,30,2,2,0,0
1906,28,28,3,3,1,1
1907,51,67,0,0,1,1
1908,26,36,1,4,1,1
1909,32,34,1,1,0,0
1910,24,30,2,2,0,1
1911,22,30,3,3,1,1
1912,30,39,4,0,0,0
1913,32,33,4,0,0,0
1914,35,24,0,0,1,1
1915,36,42,1,0,1,0
1916,23,37,0,0,0,0
1917,16,40,0,0,0,0
1918,61,48,2,2,0,0
1919,72,79,0,0,0,0
1920,25,29,1,4,1,1
1921,18,28,0,0,0,0
1922,1,-8,2,2,0,0
