,age_true,age_pred,race_true,race_pred,gender_true,gender_pred
995,45,37,0,0,0,0
996,39,63,0,0,1,1
997,40,59,4,0,1,1
998,35,38,0,0,0,0
999,59,77,0,0,0,0
1000,26,51,0,4,0,1
1001,23,41,1,1,1,1
1002,38,39,3,3,1,1
1003,30,52,0,0,0,0
1004,24,29,3,3,0,0
1005,26,39,4,0,0,0
1006,30,53,3,1,0,0
1007,45,59,3,3,0,0
1008,19,24,3,3,1,1
1009,17,35,4,3,0,0
1010,29,48,1,0,0,1
1011,30,34,0,0,1,1
1012,28,35,0,0,1,1
1013,37,54,0,0,0,0
1014,45,53,0,0,0,0
1015,31,28,2,2,1,1
1016,26,37,3,3,0,0
1017,30,35,0,0,0,0
1018,47,42,2,2,0,0
1019,31,37,3,3,1,1
1020,28,35,1,1,0,0
1021,26,33,2,2,1,1
1022,59,67,0,0,1,1
1023,28,35,0,0,0,0
1024,38,33,1,1,1,1
1025,24,32,2,1,0,0
1026,30,38,4,0,1,1
1027,79,92,2,0,1,1
1028,1,10,0,2,1,0
1029,26,37,1,1,1,1
1030,28,46,3,3,1,1
1031,41,54,0,0,1,1
1032,4,29,3,3,1,0
1033,31,53,0,0,0,0
1034,14,29,0,0,1,0
1035,52,47,0,0,0,0
1036,54,40,0,0,1,1
1037,42,52,3,3,0,0
1038,61,69,1,1,0,0
1039,53,65,0,0,0,0
1040,35,65,0,0,0,0
1041,41,55,3,3,0,0
1042,26,32,4,3,0,0
1043,1,17,3,4,1,1
1044,40,51,0,0,0,0
1045,85,80,0,0,0,1
1046,33,44,0,0,0,0
1047,54,61,0,0,0,0
1048,20,31,4,4,1,1
1049,68,59,1,0,1,1
1050,28,36,2,2,1,1
1051,84,83,0,0,1,1
1052,29,36,0,0,0,0
1053,25,42,3,0,0,0
1054,40,45,0,0,0,0
1055,45,44,1,0,0,0
1056,26,29,3,0,1,1
1057,23,36,4,3,0,0
1058,53,47,0,0,1,1
1059,46,59,0,0,0,0
1060,26,44,0,0,0,0
1061,39,44,0,0,0,0
1062,21,36,0,0,0,0
1063,31,42,0,0,1,1
1064,29,50,1,1,1,1
1065,16,29,4,4,0,0
1066,31,72,0,1,0,0
1067,14,19,0,0,1,0
1068,35,50,1,1,0,0
1069,51,46,3,3,1,1
1070,32,34,1,1,1,1
1071,15,28,0,0,0,1
1072,75,87,0,0,0,0
1073,24,35,2,2,1,1
1074,20,26,1,1,1,0
1075,58,51,0,0,0,0
1076,53,67,0,0,0,0
1077,20,44,1,2,1,1
1078,88,85,0,0,1,1
1079,1,16,3,3,1,1
1080,54,79,0,0,1,1
1081,60,64,3,0,0,0
1082,30,37,0,0,0,0
1083,17,17,2,2,1,1
1084,32,40,1,1,1,1
1085,38,44,0,0,0,0
1086,13,29,4,0,1,1
1087,65,65,3,0,0,0
1088,69,96,2,2,1,0
1089,23,34,4,0,1,1
1090,35,27,2,2,0,0
1091,42,45,0,0,0,0
1092,35,57,0,0,1,1
1093,26,43,1,2,1,1
1094,17,32,1,3,1,1
1095,30,28,2,2,1,1
1096,1,43,2,0,0,1
1097,90,104,1,0,0,0
1098,42,50,0,0,1,1
1099,63,75,0,0,0,0
1100,27,40,1,1,1,1
1101,58,66,0,0,0,0
1102,25,33,2,2,1,1
1103,26,50,1,1,0,0
1104,28,38,0,0,0,0
1105,27,41,3,0,0,0
1106,26,37,3,3,0,0
1107,24,27,3,4,1,1
1108,64,86,0,0,0,0
1109,26,38,3,3,1,1
1110,75,70,0,0,0,0
1111,85,99,0,0,1,1
1112,20,42,0,0,0,0
1113,26,33,3,0,0,0
1114,40,68,0,0,1,1
1115,36,41,0,0,0,0
1116,26,37,1,1,0,0
1117,46,34,3,3,0,0
1118,30,30,1,1,1,1
1119,1,11,2,2,1,0
1120,1,2,0,0,1,1
1121,52,59,3,0,0,0
1122,75,54,3,0,0,0
1123,9,20,0,0,0,0
1124,39,30,3,3,1,1
1125,61,85,0,0,0,0
1126,1,10,3,2,1,1
1127,34,61,0,1,0,0
1128,29,30,0,3,0,0
1129,31,32,1,1,0,0
1130,18,34,4,2,1,1
1131,26,42,3,3,0,0
1132,35,36,4,0,0,0
1133,28,36,1,1,0,0
1134,53,85,0,0,0,0
1135,1,11,3,4,0,1
1136,7,15,4,4,1,1
1137,28,40,3,3,0,0
1138,54,56,2,0,1,1
1139,35,32,0,3,0,0
1140,51,40,1,1,1,1
1141,30,41,1,3,1,1
1142,34,34,1,0,1,1
1143,1,21,3,3,1,0
1144,62,58,0,0,0,0
1145,23,33,4,0,1,1
1146,21,40,0,0,0,0
1147,42,49,0,0,0,0
1148,32,45,3,0,0,0
1149,42,33,1,1,1,1
1150,70,80,0,0,0,0
1151,42,40,1,1,1,1
1152,25,31,3,3,1,1
1153,58,69,1,2,1,1
1154,25,32,0,0,1,1
1155,23,33,0,0,0,0
1156,26,28,1,1,1,1
1157,40,48,0,0,0,0
1158,21,62,0,3,1,0
1159,34,33,1,1,0,0
1160,28,42,2,3,0,0
1161,1,6,4,0,1,1
1162,24,35,0,0,0,0
1163,35,37,3,3,0,0
1164,22,24,3,3,1,1
1165,69,77,0,0,1,1
1166,27,39,1,1,1,1
1167,22,36,2,2,1,1
1168,15,30,0,0,0,1
1169,26,29,4,0,1,1
1170,22,72,3,3,0,1
1171,3,19,3,3,1,1
1172,58,76,0,0,0,0
1173,28,29,2,2,1,1
1174,26,36,3,3,0,0
1175,43,67,1,0,1,1
1176,30,42,0,0,1,1
1177,26,36,0,0,1,1
1178,35,39,2,2,0,0
1179,32,36,0,0,0,0
1180,52,75,0,0,0,0
1181,4,26,0,0,0,0
1182,51,58,0,0,0,0
1183,1,-15,0,0,0,1
1184,21,26,3,3,1,1
1185,25,33,0,0,1,1
1186,8,18,0,0,1,1
1187,24,30,4,4,1,1
1188,58,105,2,2,0,0
1189,22,40,0,0,0,0
1190,28,33,2,2,1,1
1191,30,32,0,0,0,0
1192,34,49,1,1,0,0
1193,27,38,1,1,0,0
1194,22,40,3,3,0,0
1195,10,21,0,2,0,0
1196,24,32,1,1,1,1
1197,1,8,0,0,0,1
1198,7,27,3,3,1,0
1199,26,32,2,2,1,0
1200,23,35,2,2,1,1
1201,25,26,2,2,1,1
1202,20,30,0,2,1,1
1203,2,8,4,2,0,1
1204,32,50,0,0,1,1
1205,1,16,0,0,1,1
1206,90,96,0,0,0,1
1207,30,44,1,1,1,0
1208,48,50,0,0,1,1
1209,33,32,1,1,1,1
1210,72,89,0,0,0,0
1211,32,45,1,1,0,0
1212,34,37,1,1,1,1
1213,38,42,0,0,0,0
1214,28,35,3,3,0,0
1215,51,75,0,0,0,0
1216,23,49,2,2,0,0
1217,37,42,4,0,1,0
1218,25,29,3,3,1,1
1219,13,33,0,0,0,1
1220,8,16,0,2,1,0
1221,28,34,0,0,0,0
1222,65,81,0,0,1,1
1223,9,20,0,0,0,0
1224,36,60,0,0,1,1
1225,45,48,3,3,0,0
1226,21,33,2,2,1,1
1227,55,70,0,0,0,0
1228,6,20,0,0,1,1
1229,36,52,1,1,0,0
1230,58,44,1,1,0,0
1231,2,3,3,3,0,0
1232,41,33,0,0,0,0
1233,34,47,0,0,1,1
1234,26,27,3,3,1,1
1235,21,27,1,1,1,1
1236,30,25,0,0,1,1
1237,26,43,3,4,1,1
1238,17,35,0,0,0,0
1239,26,37,3,1,0,1
1240,35,50,2,2,0,0
1241,24,35,0,0,0,0
1242,85,122,0,0,1,1
1243,35,50,1,1,0,0
1244,60,71,0,0,0,0
1245,15,42,0,0,0,1
1246,50,56,0,0,0,0
1247,48,57,0,0,0,0
1248,23,24,0,2,1,1
1249,40,39,2,2,0,0
1250,54,70,0,0,0,0
1251,42,43,1,1,0,0
1252,24,39,1,0,0,0
1253,82,123,0,0,1,1
1254,60,52,3,3,0,0
1255,39,47,0,0,0,0
1256,2,10,1,3,1,1
1257,28,28,2,2,0,0
1258,58,91,0,0,1,1
1259,15,31,3,3,1,1
1260,34,56,3,0,0,0
1261,18,37,0,0,1,0
1262,51,61,0,0,0,0
1263,40,53,0,0,0,0
1264,14,24,0,0,1,1
1265,35,49,0,0,0,0
1266,6,45,0,0,0,0
1267,10,29,0,0,0,0
1268,24,30,3,3,1,1
1269,4,9,2,2,1,1
1270,27,33,1,4,1,1
1271,69,66,0,0,1,1
1272,24,35,4,1,1,1
1273,9,23,0,0,0,0
1274,47,66,0,0,0,0
1275,56,64,0,0,1,1
1276,25,30,1,1,0,0
1277,35,34,0,0,0,0
1278,67,82,1,1,0,0
1279,46,139,2,0,0,0
1280,36,34,1,1,1,1
1281,68,49,1,1,1,1
1282,26,43,1,1,1,1
1283,27,59,3,3,0,0
1284,35,34,1,1,1,1
1285,10,22,0,0,0,0
1286,2,17,2,2,1,1
1287,53,40,3,0,1,1
1288,1,10,4,2,0,1
1289,45,52,0,0,1,1
1290,38,38,1,1,1,1
1291,52,37,0,0,1,1
1292,53,85,0,0,0,0
1293,25,23,3,0,1,1
1294,34,52,2,0,0,0
1295,2,12,4,0,0,1
1296,35,43,4,4,0,0
1297,26,36,2,2,0,0
1298,24,44,2,2,0,0
1299,36,42,0,0,1,1
1300,50,61,0,0,0,0
1301,6,17,0,0,0,1
1302,26,31,3,3,1,1
1303,2,34,3,2,1,1
1304,30,34,2,2,0,0
1305,66,95,0,0,1,1
1306,54,47,4,2,0,0
1307,21,37,3,3,1,1
1308,69,75,0,0,1,1
1309,37,57,3,1,0,0
1310,53,43,3,3,0,0
1311,10,22,0,0,0,1
1312,52,71,0,0,0,0
1313,28,49,0,0,0,0
1314,80,65,0,0,0,0
1315,31,40,4,4,1,1
1316,1,7,2,2,0,0
1317,26,35,4,3,0,0
1318,50,70,0,3,0,0
1319,34,35,1,1,0,0
1320,3,6,2,2,1,1
1321,43,39,0,3,0,0
1322,26,30,2,2,1,1
1323,26,41,0,0,1,1
1324,24,39,4,0,1,1
1325,27,38,2,2,0,0
1326,52,53,0,0,1,1
1327,29,35,3,3,0,0
1328,23,27,0,4,1,1
1329,48,61,0,0,0,0
1330,26,30,1,1,1,1
1331,12,20,3,2,0,0
1332,45,72,0,0,0,0
1333,35,58,0,0,0,0
1334,54,42,0,0,1,1
1335,4,17,3,3,1,1
1336,35,44,0,0,0,0
1337,1,11,1,3,0,1
1338,38,41,0,0,0,0
1339,38,45,4,0,1,1
1340,73,65,0,0,0,0
1341,35,41,3,3,0,0
1342,54,81,0,0,0,0
1343,45,67,0,0,0,0
1344,29,35,3,3,1,1
1345,3,5,4,2,1,0
1346,35,50,0,0,0,0
1347,24,26,1,1,1,1
1348,39,58,0,0,1,1
1349,40,65,0,0,0,0
1350,1,10,0,0,0,0
1351,82,115,0,0,1,1
1352,4,14,1,1,1,1
1353,5,11,0,0,1,1
1354,24,30,4,0,0,1
1355,24,31,2,2,0,1
1356,53,99,0,0,0,0
1357,37,46,1,3,0,0
1358,55,51,0,0,0,0
1359,10,30,0,0,0,0
1360,26,36,0,3,1,1
1361,26,43,3,3,0,0
1362,1,7,3,2,0,1
1363,31,33,1,1,1,1
1364,28,45,1,1,0,0
1365,61,52,0,0,0,0
1366,32,46,4,1,0,0
1367,28,27,2,2,1,1
1368,32,41,1,1,1,1
1369,32,34,1,1,1,1
1370,2,12,3,3,0,0
1371,61,45,0,0,0,0
1372,4,28,1,4,1,1
1373,30,42,3,3,0,0
1374,31,38,0,0,0,0
1375,54,64,0,1,0,0
1376,70,78,0,0,0,0
1377,61,35,0,3,1,1
1378,35,36,0,0,0,0
1379,30,34,0,0,0,0
1380,26,37,2,2,0,0
1381,21,29,3,3,1,1
1382,1,16,3,0,1,1
1383,40,40,0,0,0,0
1384,26,29,0,0,1,1
1385,56,58,1,1,1,1
1386,36,44,0,0,0,0
1387,40,41,2,2,1,1
1388,35,64,0,0,0,1
1389,18,39,2,3,1,1
1390,83,110,0,0,1,0
1391,25,35,0,0,0,0
1392,23,21,2,2,1,1
1393,28,44,0,3,0,0
1394,52,58,0,0,1,0
1395,18,26,0,0,1,1
1396,9,23,0,0,0,1
1397,32,38,2,2,0,0
1398,26,54,0,0,1,0
1399,20,26,2,2,1,1
1400,8,33,0,0,0,1
1401,72,79,0,0,1,1
1402,55,72,3,0,0,0
1403,48,47,0,0,0,0
1404,26,40,3,3,1,1
1405,24,19,2,2,1,1
1406,26,51,0,0,1,1
1407,28,26,2,2,1,1
1408,52,66,0,0,0,0
1409,27,40,0,0,0,1
1410,68,86,0,0,1,1
1411,15,22,0,0,0,0
1412,6,26,0,0,1,1
1413,31,31,0,0,1,1
1414,17,29,1,1,1,1
1415,28,33,3,3,0,0
1416,37,48,1,3,1,1
1417,12,14,2,2,1,1
1418,58,62,3,0,0,0
1419,48,38,0,0,0,0
1420,28,54,3,3,0,0
1421,1,2,2,2,0,1
1422,35,50,3,0,0,0
1423,60,67,2,2,0,1
1424,27,39,0,0,0,0
1425,53,54,0,0,1,1
1426,38,48,0,0,1,1
1427,38,34,1,1,1,1
1428,29,39,4,4,0,0
1429,96,93,2,2,1,0
1430,40,41,1,1,1,1
1431,26,47,1,1,0,0
1432,38,43,0,0,1,1
1433,87,162,0,0,1,1
1434,30,35,1,4,1,1
1435,71,72,2,2,0,0
1436,26,45,2,2,1,1
1437,26,33,2,0,1,1
1438,53,48,0,0,1,1
1439,35,85,0,0,1,1
1440,8,36,1,1,0,0
1441,15,11,4,4,1,1
1442,24,37,2,2,1,0
1443,32,33,3,4,0,0
1444,26,35,4,3,0,0
1445,26,34,2,2,1,1
1446,36,43,0,3,1,1
1447,37,33,3,3,1,1
1448,3,10,4,1,1,0
1449,24,46,3,3,1,1
1450,75,79,0,0,0,0
1451,23,28,0,0,1,1
1452,8,31,0,0,1,1
1453,27,37,3,3,1,0
1454,28,35,1,1,1,1
1455,62,81,0,0,0,0
1456,3,19,2,2,0,0
1457,65,60,1,1,1,1
1458,1,8,1,4,0,1
1459,23,38,4,0,1,1
1460,36,46,1,1,0,0
1461,27,47,3,3,0,0
1462,16,29,0,0,1,1
1463,54,40,2,2,0,0
1464,28,46,0,0,0,0
1465,31,36,2,2,1,1
1466,30,44,2,2,0,0
1467,1,2,0,0,0,1
1468,23,38,0,4,1,1
1469,4,28,2,2,1,1
1470,21,35,2,2,1,1
1471,9,19,1,1,0,0
1472,90,98,0,2,1,1
1473,2,31,2,2,0,0
1474,76,47,2,2,0,0
1475,30,36,2,2,0,0
1476,26,68,3,3,0,0
1477,26,54,2,2,0,0
1478,28,32,0,0,0,0
1479,30,38,0,0,0,0
1480,24,43,0,0,1,1
1481,35,41,4,3,0,0
1482,22,33,3,1,0,0
1483,25,30,1,1,0,0
1484,54,61,0,0,0,0
1485,32,35,1,1,1,1
1486,31,37,1,1,0,0
1487,59,40,1,1,1,0
1488,32,37,1,1,0,0
1489,22,40,0,0,1,1
1490,25,30,0,0,1,1
1491,35,45,1,1,0,0
1492,29,29,1,1,1,1
1493,5,54,0,0,0,0
1494,13,27,0,3,1,1
1495,34,47,1,0,1,1
1496,1,20,0,2,1,1
1497,65,160,0,0,0,0
1498,25,32,1,4,1,1
1499,24,20,2,2,1,1
1500,39,49,1,1,0,0
1501,26,33,1,1,0,0
1502,77,75,0,0,1,1
1503,10,25,0,0,1,0
1504,57,55,0,0,1,1
1505,26,45,4,0,0,0
1506,29,33,1,1,1,1
1507,24,34,0,0,1,1
1508,50,53,0,0,1,1
1509,30,41,0,0,1,1
1510,100,166,0,0,0,0
1511,52,72,0,0,1,1
1512,54,79,3,3,0,0
1513,35,32,2,2,1,1
1514,26,30,0,0,1,1
1515,60,76,3,3,0,0
1516,45,50,1,1,0,0
1517,65,56,0,0,1,1
1518,7,17,4,1,1,1
1519,25,30,1,4,0,0
1520,38,33,1,1,1,1
1521,28,60,1,1,0,0
1522,20,40,0,2,0,1
1523,1,-2,2,2,0,1
1524,35,42,2,0,0,0
1525,23,29,2,2,1,1
1526,35,38,0,0,1,1
1527,24,33,4,0,1,1
1528,27,38,2,2,1,0
1529,2,11,2,2,1,1
1530,1,12,3,3,0,1
1531,21,10,4,2,0,1
1532,34,39,0,0,0,0
1533,28,42,2,2,0,1
1534,36,58,0,0,0,0
1535,50,47,0,0,0,0
1536,32,41,1,1,1,1
1537,29,49,1,2,0,0
1538,31,39,1,3,0,0
1539,40,46,4,3,0,0
1540,57,59,0,0,0,0
1541,22,32,1,1,1,1
1542,26,31,1,0,1,1
1543,26,37,3,3,1,1
1544,30,38,1,1,0,0
1545,28,30,0,0,1,1
1546,24,29,1,1,1,1
1547,28,34,1,1,0,0
1548,51,47,1,0,1,1
1549,1,-4,2,2,0,0
1550,24,31,2,2,0,1
1551,21,33,0,3,1,1
1552,35,36,0,0,0,0
1553,56,47,0,0,0,0
1554,60,51,0,0,1,1
1555,26,30,1,1,0,0
1556,30,48,1,0,0,0
1557,65,59,4,0,1,1
1558,36,37,1,1,0,0
1559,28,33,0,0,0,1
1560,22,34,4,1,1,1
1561,17,31,0,0,0,0
1562,26,36,2,2,0,0
1563,29,79,0,0,0,0
1564,53,36,0,0,1,1
1565,60,62,0,0,1,1
1566,18,40,3,3,0,0
1567,26,38,0,0,0,0
1568,23,22,3,3,1,1
1569,78,98,0,0,0,0
1570,35,45,0,0,0,0
1571,85,80,2,0,1,1
1572,23,34,3,0,1,1
1573,58,102,3,0,0,0
1574,2,7,4,0,1,1
1575,32,46,2,2,1,1
1576,35,51,0,0,0,0
1577,29,46,2,2,1,1
1578,35,45,4,0,0,0
1579,2,21,0,0,0,1
1580,32,43,2,2,1,1
1581,43,46,1,1,1,0
1582,26,29,4,0,1,1
1583,29,42,0,0,1,1
1584,21,31,4,4,1,1
1585,50,57,3,0,0,0
1586,1,-8,2,2,0,0
1587,1,11,2,2,1,1
1588,7,14,0,0,1,1
1589,10,45,0,0,0,0
1590,23,30,4,0,1,1
1591,62,72,0,0,0,0
1592,29,40,1,1,0,0
1593,45,41,1,2,0,0
1594,35,42,1,3,0,0
1595,90,84,0,0,1,0
1596,35,32,3,0,0,0
1597,37,52,1,1,1,0
1598,57,73,0,0,1,1
1599,42,58,0,0,0,0
1600,25,34,1,1,1,1
1601,26,35,1,1,1,1
1602,85,81,0,0,1,1
1603,29,35,3,0,0,0
1604,52,102,0,0,0,0
1605,31,53,1,1,0,0
1606,37,59,0,0,1,1
1607,40,44,3,0,1,0
1608,82,86,2,2,1,1
1609,24,30,2,2,0,0
1610,35,43,3,3,1,1
1611,35,55,3,0,0,0
1612,20,25,2,2,1,1
1613,27,42,0,0,0,0
1614,53,75,0,0,0,0
1615,5,32,0,0,1,1
1616,26,37,1,2,1,1
1617,25,25,3,3,1,1
1618,37,38,1,1,0,0
1619,2,14,3,0,0,0
1620,1,12,0,0,1,1
1621,1,29,0,0,1,1
1622,49,43,1,1,1,1
1623,28,28,2,2,1,1
1624,36,58,3,0,0,0
1625,68,77,0,0,1,1
1626,49,62,0,0,1,1
1627,23,28,1,1,1,1
1628,26,29,1,3,1,1
1629,24,26,0,0,0,0
1630,51,67,2,2,0,0
1631,42,44,0,0,0,0
1632,44,51,1,1,0,1
1633,20,34,0,2,1,1
1634,27,45,1,1,0,0
1635,1,5,1,0,0,1
1636,17,31,0,0,0,0
1637,37,36,3,0,0,0
1638,28,37,2,2,0,0
1639,34,35,1,1,1,1
1640,28,31,3,3,0,0
1641,29,41,1,1,1,1
1642,5,26,2,2,1,1
1643,9,21,0,0,0,1
1644,21,33,0,3,0,0
1645,25,31,0,0,0,0
1646,47,52,0,0,1,1
1647,13,42,0,0,1,0
1648,26,41,2,2,1,1
1649,62,72,0,0,0,0
1650,20,29,2,2,1,1
1651,12,37,1,1,0,0
1652,75,81,0,0,0,0
1653,55,50,3,3,1,1
1654,4,9,0,0,0,0
1655,36,27,4,1,0,0
1656,50,44,3,3,0,0
1657,15,28,0,0,0,0
1658,30,47,0,0,0,0
1659,29,38,1,1,0,0
1660,28,32,1,1,1,1
1661,45,54,0,0,0,0
1662,2,0,2,2,1,0
1663,45,45,1,1,0,0
1664,37,35,3,3,0,0
1665,22,29,3,3,0,0
1666,36,36,0,0,1,1
1667,26,33,1,1,1,1
1668,26,35,3,3,0,0
1669,40,30,3,0,0,0
1670,1,72,3,0,1,0
1671,21,30,3,3,1,1
1672,28,41,1,1,1,1
1673,54,51,1,1,0,0
1674,26,47,0,0,0,0
1675,58,123,0,0,0,0
1676,73,71,0,0,1,1
1677,24,31,3,3,1,1
1678,16,16,0,0,0,1
1679,2,6,0,2,1,1
1680,50,56,3,3,0,0
1681,28,31,2,2,0,0
1682,26,36,4,1,1,1
1683,24,40,0,0,0,0
1684,57,81,0,0,0,0
1685,6,25,2,2,0,1
1686,26,43,0,0,1,1
1687,49,54,0,0,1,1
1688,26,30,1,3,0,0
1689,24,29,1,1,1,1
1690,27,53,3,0,0,0
1691,35,26,0,4,1,1
1692,27,34,1,1,0,0
1693,43,60,0,0,1,1
1694,28,30,2,0,1,1
1695,32,43,2,2,1,0
1696,31,45,0,0,1,1
1697,35,43,0,0,0,0
1698,27,25,3,3,1,1
1699,22,38,3,3,1,1
1700,26,33,3,0,0,0
1701,1,25,4,4,1,1
1702,25,29,0,0,0,0
1703,39,43,0,0,0,0
1704,51,49,0,0,0,0
1705,25,35,1,1,0,0
1706,5,22,0,0,0,1
1707,1,37,2,0,0,0
1708,55,54,3,2,1,1
1709,21,49,1,1,0,0
1710,35,60,3,0,1,1
1711,61,54,0,0,1,1
1712,6,11,0,0,1,0
1713,56,48,3,1,0,0
1714,28,32,0,0,0,0
1715,29,42,3,0,1,1
1716,70,71,0,0,1,1
1717,27,49,0,0,0,0
1718,39,66,0,0,0,0
1719,17,35,0,0,0,0
1720,26,83,1,1,0,0
1721,1,21,2,2,0,0
1722,63,86,0,0,0,0
1723,65,76,0,0,0,0
1724,24,33,1,0,0,1
1725,34,49,1,1,1,0
1726,28,34,3,3,1,1
1727,35,36,1,1,1,0
1728,2,15,2,2,1,1
1729,58,56,3,3,0,0
1730,41,44,3,3,1,1
1731,56,52,1,1,0,0
1732,58,79,1,3,0,0
1733,23,33,3,3,1,1
1734,32,46,1,1,0,0
1735,24,42,0,0,1,1
1736,60,64,0,0,1,1
1737,21,32,1,1,0,0
1738,20,35,1,1,1,1
1739,58,92,3,3,0,0
1740,28,27,2,2,1,1
1741,50,42,0,3,0,0
1742,36,45,1,1,0,0
1743,1,36,4,4,0,0
1744,20,30,3,3,1,1
1745,33,40,1,1,1,1
1746,4,-2,2,2,0,0
1747,14,27,0,0,1,1
1748,61,53,1,1,0,0
1749,3,13,0,0,1,1
1750,34,38,0,0,0,0
1751,69,55,0,0,1,1
1752,22,28,0,4,0,0
1753,48,59,0,0,1,1
1754,38,49,0,0,1,1
1755,28,29,2,2,1,1
1756,19,34,1,1,0,0
1757,32,48,0,3,0,0
1758,28,38,1,3,1,1
1759,35,35,0,0,0,0
1760,26,34,3,2,0,0
1761,24,30,1,1,0,0
1762,60,135,0,0,0,0
1763,60,43,0,0,1,1
1764,25,57,1,1,1,1
1765,14,26,2,2,0,0
1766,26,31,3,4,1,1
1767,89,73,0,0,1,1
1768,39,57,1,1,0,0
1769,37,46,0,0,1,1
1770,2,14,1,4,1,1
1771,9,39,0,0,1,1
1772,26,33,2,2,1,1
1773,34,40,0,0,0,0
1774,26,39,1,1,1,1
1775,28,44,3,3,0,0
1776,54,79,3,0,0,0
1777,32,42,1,1,1,1
1778,99,105,0,0,1,1
1779,36,46,1,1,0,0
1780,65,57,0,0,1,1
1781,6,26,4,0,0,0
1782,35,41,1,1,0,0
1783,36,40,1,1,0,1
1784,33,53,4,0,1,1
1785,28,34,2,2,1,1
1786,4,4,0,2,0,1
1787,26,36,2,2,1,1
1788,2,48,0,2,0,0
1789,36,35,0,1,1,1
1790,23,42,2,2,1,1
1791,11,32,0,0,0,0
1792,43,49,0,0,0,0
1793,72,67,0,0,0,0
1794,90,77,2,0,0,0
1795,20,28,4,0,1,1
1796,41,42,0,0,1,1
1797,34,100,0,2,0,0
1798,5,12,3,3,1,1
1799,55,56,1,1,0,0
1800,23,16,1,1,1,1
1801,28,35,3,4,0,0
1802,28,24,2,2,1,1
1803,28,31,0,0,0,0
1804,60,72,0,0,1,0
1805,24,27,2,2,0,1
1806,1,12,4,0,0,1
1807,24,16,2,2,1,1
1808,7,23,3,0,1,1
1809,49,58,0,0,0,0
1810,35,54,3,3,0,0
1811,5,16,2,2,1,1
1812,35,34,2,2,0,0
1813,75,61,0,0,1,1
1814,28,33,2,0,1,1
1815,1,6,2,2,0,0
1816,1,8,0,0,1,0
1817,8,14,0,0,1,1
1818,12,14,0,0,1,1
1819,39,47,1,1,1,1
1820,35,44,0,0,0,0
1821,24,31,3,1,0,0
1822,65,63,0,0,1,0
1823,45,59,2,2,0,0
1824,30,52,0,0,1,1
1825,30,37,1,1,0,0
1826,30,40,2,2,1,1
1827,75,88,1,1,1,1
1828,2,4,0,0,0,1
1829,21,29,3,0,1,1
1830,86,74,3,2,1,1
1831,79,111,0,0,0,0
1832,38,68,2,2,0,0
1833,32,55,0,1,0,0
1834,45,62,0,0,0,0
1835,32,38,1,1,1,1
1836,35,43,0,0,0,0
1837,1,2,2,2,0,1
1838,37,36,1,1,0,0
1839,85,74,0,0,1,0
1840,24,40,0,0,0,0
1841,34,38,1,1,0,0
1842,19,40,1,1,1,1
1843,32,28,1,1,0,0
1844,26,37,3,3,0,0
1845,35,43,1,1,1,1
1846,26,39,3,2,0,0
1847,3,21,0,0,1,1
1848,24,37,1,1,0,0
1849,58,79,0,0,0,0
1850,36,37,4,4,0,0
1851,35,59,0,0,1,1
1852,18,39,0,0,1,1
1853,27,16,2,2,1,1
1854,22,24,2,2,1,1
1855,54,72,0,1,0,0
1856,47,55,0,0,0,0
1857,62,66,0,0,0,0
1858,4,3,2,2,0,0
1859,22,28,1,3,1,1
1860,25,49,3,0,1,1
1861,27,38,2,2,0,0
1862,35,46,4,0,0,0
1863,35,58,0,0,1,1
1864,6,-4,4,4,0,0
1865,86,80,2,2,0,0
1866,18,23,0,0,1,1
1867,54,59,0,0,0,0
1868,58,83,0,0,0,0
1869,52,40,1,1,1,1
1870,54,69,1,1,0,0
1871,47,87,2,2,0,0
1872,37,50,0,0,0,0
1873,76,107,0,0,0,1
1874,50,59,2,0,1,0
1875,15,34,0,0,0,0
1876,56,67,1,1,0,0
1877,47,55,0,0,0,0
1878,22,28,0,0,0,0
1879,39,62,3,0,1,1
1880,7,15,4,1,1,1
1881,26,34,1,1,0,0
1882,24,39,1,2,1,1
1883,64,176,0,0,1,0
1884,21,29,1,1,1,1
1885,1,9,3,4,1,0
1886,12,34,0,0,0,0
1887,67,62,3,3,0,0
1888,85,64,2,2,1,0
1889,26,40,2,2,0,0
1890,33,50,0,0,0,0
1891,26,29,0,3,1,1
1892,30,33,0,0,1,1
1893,31,43,0,0,0,0
1894,46,36,0,0,1,1
1895,68,82,0,0,0,0
1896,3,22,3,4,1,1
1897,21,38,0,0,1,1
1898,16,24,0,0,0,0
1899,54,48,3,3,1,1
1900,4,31,4,4,0,0
1901,78,94,1,0,0,0
1902,28,41,3,0,0,0
1903,31,37,2,2,0,0
1904,36,41,0,0,0,0
1905,71,104,0,0,1,1
1906,29,33,4,4,0,0
1907,23,52,3,1,0,1
1908,27,42,2,2,1,1
1909,26,54,0,0,1,1
1910,34,30,1,1,0,0
1911,18,30,2,2,0,0
1912,68,96,0,0,0,0
1913,7,12,0,0,1,1
1914,27,36,0,0,0,0
1915,30,36,2,2,0,0
1916,52,75,0,0,0,0
1917,3,11,2,2,0,1
1918,40,47,0,0,1,1
1919,58,59,3,3,0,0
1920,67,158,0,0,0,0
1921,65,57,1,1,0,0
1922,50,48,1,1,1,1
1923,1,12,1,2,0,0
1924,36,44,0,0,0,0
1925,70,64,0,0,1,1
